time=0.000000000, qpos=[2.75 0], qvel=[0 0], normal_force=0.0, tangential_force=0.0, Fctrl=[9.9999999999997868 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.999999999999787), damping_force=np.float64(0.0), contact_flag=True, gap=0.0, contact_distance=0.0, rho=nan, mode=BOUNDARY, phase=SETTLE
time=1.012375000, qpos=[2.750535430805054 0], qvel=[-0.0038813394569663377 0], normal_force=12.018002795553341, tangential_force=0.0, Fctrl=[11.976154167774183 0], support_pos=np.float64(2.7691077905769954), support_vel=np.float64(-0.22375485959587302), spring_force=np.float64(18.572359771941382), damping_force=np.float64(-6.5962056041672), contact_flag=True, gap=-0.0005354308050540268, contact_distance=-0.0005354308050540268, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.012500000, qpos=[2.7505349449837371 0], qvel=[-0.0038865705354387326 0], normal_force=11.985305813811323, tangential_force=0.0, Fctrl=[11.943431205427398 0], support_pos=np.float64(2.769079809994764), support_vel=np.float64(-0.22393436405543032), spring_force=np.float64(18.544865011027145), damping_force=np.float64(-6.601433805599748), contact_flag=True, gap=-0.0005349449837370734, contact_distance=-0.0005349449837370734, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.012625000, qpos=[2.7505344585081293 0], qvel=[-0.0038918048614867231 0], normal_force=11.952603937306401, tangential_force=0.0, Fctrl=[11.910703167343392 0], support_pos=np.float64(2.769051807009004), support_vel=np.float64(-0.22411331597920503), spring_force=np.float64(18.51734850087494), damping_force=np.float64(-6.606645333531549), contact_flag=True, gap=-0.0005344585081292763, contact_distance=-0.0005344585081292763, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.012750000, qpos=[2.7505339713778221 0], qvel=[-0.0038970424577320995 0], normal_force=11.919897249868027, tangential_force=0.0, Fctrl=[11.877970136950278 0], support_pos=np.float64(2.76902378168881), support_vel=np.float64(-0.22429171492565092), spring_force=np.float64(18.489810310987842), damping_force=np.float64(-6.611840174037565), contact_flag=True, gap=-0.0005339713778220734, contact_distance=-0.0005339713778220734, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.012875000, qpos=[2.7505334835924038 0], qvel=[-0.0039022833468468181 0], normal_force=11.887185835345672, tangential_force=0.0, Fctrl=[11.84523219769579 0], support_pos=np.float64(2.7689957341033318), support_vel=np.float64(-0.2244695604545865), spring_force=np.float64(18.46225051092798), damping_force=np.float64(-6.61701831323219), contact_flag=True, gap=-0.000533483592403794, contact_distance=-0.000533483592403794, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.013000000, qpos=[2.7505329951514597 0], qvel=[-0.0039075275515530533 0], normal_force=11.854469777606814, tangential_force=0.0, Fctrl=[11.812489433045055 0], support_pos=np.float64(2.768967664321774), support_vel=np.float64(-0.22464685212719565), spring_force=np.float64(18.434669170314333), damping_force=np.float64(-6.622179737269278), contact_flag=True, gap=-0.0005329951514596587, contact_distance=-0.0005329951514596587, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.013125000, qpos=[2.7505325060545727 0], qvel=[-0.003912775094623273 0], normal_force=11.82174916054021, tangential_force=0.0, Fctrl=[11.779741926480565 0], support_pos=np.float64(2.7689395724133954), support_vel=np.float64(-0.2248235895060285), spring_force=np.float64(18.40706635882272), damping_force=np.float64(-6.6273244323421565), contact_flag=True, gap=-0.0005325060545726679, contact_distance=-0.0005325060545726679, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.013250000, qpos=[2.7505320163013227 0], qvel=[-0.0039180259988807285 0], normal_force=11.789024068055008, tangential_force=0.0, Fctrl=[11.746989761504796 0], support_pos=np.float64(2.768911458447511), support_vel=np.float64(-0.2249997721550033), spring_force=np.float64(18.379442146188474), damping_force=np.float64(-6.632452384683678), contact_flag=True, gap=-0.000532016301322713, contact_distance=-0.000532016301322713, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.013375000, qpos=[2.750531525891287 0], qvel=[-0.003923280287199505 0], normal_force=11.7562945840779, tangential_force=0.0, Fctrl=[11.714233021635323 0], support_pos=np.float64(2.7688833224934886), support_vel=np.float64(-0.22517539963940686), spring_force=np.float64(18.351796602201542), damping_force=np.float64(-6.63756358056622), contact_flag=True, gap=-0.0005315258912870213, contact_distance=-0.0005315258912870213, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.013500000, qpos=[2.7505310348240393 0], qvel=[-0.0039285379825048268 0], normal_force=11.723560792554725, tangential_force=0.0, Fctrl=[11.6814717904101 0], support_pos=np.float64(2.768855164620751), support_vel=np.float64(-0.22535047152589582), spring_force=np.float64(18.32412979671183), damping_force=np.float64(-6.64265800630173), contact_flag=True, gap=-0.000531034824039267, contact_distance=-0.000531034824039267, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.013625000, qpos=[2.7505305430991509 0], qvel=[-0.0039337991077729052 0], normal_force=11.690822777450894, tangential_force=0.0, Fctrl=[11.648706151382562 0], support_pos=np.float64(2.768826984898775), support_vel=np.float64(-0.22552498738249774), spring_force=np.float64(18.296441799624308), damping_force=np.float64(-6.647735648241745), contact_flag=True, gap=-0.0005305430991509041, contact_distance=-0.0005305430991509041, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.013750000, qpos=[2.7505300507161903 0], qvel=[-0.0039390636860314465 0], normal_force=11.658080622750127, tangential_force=0.0, Fctrl=[11.615936188123815 0], support_pos=np.float64(2.7687987833970915), support_vel=np.float64(-0.22569894677861208), spring_force=np.float64(18.268732680901234), damping_force=np.float64(-6.652796492777419), contact_flag=True, gap=-0.0005300507161902779, contact_distance=-0.0005300507161902779, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.013875000, qpos=[2.7505295576747226 0], qvel=[-0.0039443317403597359 0], normal_force=11.625334412454043, tangential_force=0.0, Fctrl=[11.583161984222164 0], support_pos=np.float64(2.7687705601852843), support_vel=np.float64(-0.2258723492850113), spring_force=np.float64(18.24100251056171), damping_force=np.float64(-6.657840526339546), contact_flag=True, gap=-0.0005295576747226249, contact_distance=-0.0005295576747226249, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.014000000, qpos=[2.750529063974311 0], qvel=[-0.003949603293888721 0], normal_force=11.592584230584585, tangential_force=0.0, Fctrl=[11.550383623282196 0], support_pos=np.float64(2.7687423153329918), support_vel=np.float64(-0.22604519447384197), spring_force=np.float64(18.213251358680793), damping_force=np.float64(-6.6628677353985974), contact_flag=True, gap=-0.0005290639743109615, contact_distance=-0.0005290639743109615, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.014125000, qpos=[2.7505285696145148 0], qvel=[-0.0039548783698015195 0], normal_force=11.55983016117992, tangential_force=0.0, Fctrl=[11.517601188925656 0], support_pos=np.float64(2.768714048909905), support_vel=np.float64(-0.22621748191862576), spring_force=np.float64(18.185479295390383), damping_force=np.float64(-6.667878106464727), contact_flag=True, gap=-0.0005285696145147512, contact_distance=-0.0005285696145147512, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.014250000, qpos=[2.7505280745948908 0], qvel=[-0.003960156991333303 0], normal_force=11.527072288296896, tangential_force=0.0, Fctrl=[11.484814764790519 0], support_pos=np.float64(2.768685760985769), support_vel=np.float64(-0.22638921119426056), spring_force=np.float64(18.157686390878336), damping_force=np.float64(-6.672871626087817), contact_flag=True, gap=-0.0005280745948907928, contact_distance=-0.0005280745948907928, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.014375000, qpos=[2.7505275789149932 0], qvel=[-0.0039654391817715998 0], normal_force=11.494310696010585, tangential_force=0.0, Fctrl=[11.452024434530525 0], support_pos=np.float64(2.7686574516303812), support_vel=np.float64(-0.22656038187702138), spring_force=np.float64(18.129872715388018), damping_force=np.float64(-6.677848280857493), contact_flag=True, gap=-0.0005275789149932208, contact_distance=-0.0005275789149932208, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.014500000, qpos=[2.7505270825743726 0], qvel=[-0.0039707249644566076 0], normal_force=11.46154546841227, tangential_force=0.0, Fctrl=[11.419230281816487 0], support_pos=np.float64(2.7686291209135923), support_vel=np.float64(-0.22673099354456167), spring_force=np.float64(18.10203833921964), damping_force=np.float64(-6.682808057403152), contact_flag=True, gap=-0.0005270825743726171, contact_distance=-0.0005270825743726171, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.014625000, qpos=[2.7505265855725773 0], qvel=[-0.0039760143627810803 0], normal_force=11.42877668961226, tangential_force=0.0, Fctrl=[11.386432390334045 0], support_pos=np.float64(2.7686007689053054), support_vel=np.float64(-0.22690104577591402), spring_force=np.float64(18.074183332728033), damping_force=np.float64(-6.687750942393988), contact_flag=True, gap=-0.0005265855725773427, contact_distance=-0.0005265855725773427, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.014750000, qpos=[2.7505260879091522 0], qvel=[-0.0039813074001908569 0], normal_force=11.396004443735801, tangential_force=0.0, Fctrl=[11.353630843784526 0], support_pos=np.float64(2.7685723956754758), support_vel=np.float64(-0.22707053815149147), spring_force=np.float64(18.046307766323544), damping_force=np.float64(-6.692676922539018), contact_flag=True, gap=-0.0005260879091522064, contact_distance=-0.0005260879091522064, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.014875000, qpos=[2.7505255895836398 0], qvel=[-0.0039866041001847662 0], normal_force=11.363228814928394, tangential_force=0.0, Fctrl=[11.320825725885356 0], support_pos=np.float64(2.7685440012941123), support_vel=np.float64(-0.22723947025308852), spring_force=np.float64(18.01841171047247), damping_force=np.float64(-6.697585984587113), contact_flag=True, gap=-0.0005255895836397961, contact_distance=-0.0005255895836397961, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.015000000, qpos=[2.7505250905955791 0], qvel=[-0.0039919044863151463 0], normal_force=11.330449887349204, tangential_force=0.0, Fctrl=[11.288017120368284 0], support_pos=np.float64(2.7685155858312744), support_vel=np.float64(-0.22740784166388206), spring_force=np.float64(17.990495235695292), damping_force=np.float64(-6.702478115327008), contact_flag=True, gap=-0.0005250905955791474, contact_distance=-0.0005250905955791474, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.015125000, qpos=[2.7505245909445062 0], qvel=[-0.003997208582187761 0], normal_force=11.29766774517519, tangential_force=0.0, Fctrl=[11.255205110982001 0], support_pos=np.float64(2.7684871493570755), support_vel=np.float64(-0.2275756519684321), spring_force=np.float64(17.96255841256933), damping_force=np.float64(-6.70735330158733), contact_flag=True, gap=-0.0005245909445061869, contact_distance=-0.0005245909445061869, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.015250000, qpos=[2.7505240906299546 0], qvel=[-0.0040025164114619099 0], normal_force=11.264882472600641, tangential_force=0.0, Fctrl=[11.222389781488104 0], support_pos=np.float64(2.7684586919416794), support_vel=np.float64(-0.2277429007526835), spring_force=np.float64(17.93460131172475), damping_force=np.float64(-6.712211530236647), contact_flag=True, gap=-0.0005240906299546211, contact_distance=-0.0005240906299546211, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.015375000, qpos=[2.750523589651455 0], qvel=[-0.0040078279978509775 0], normal_force=11.232094153835538, tangential_force=0.0, Fctrl=[11.189571215662882 0], support_pos=np.float64(2.7684302136553014), support_vel=np.float64(-0.22790958760396657), spring_force=np.float64(17.90662400384635), damping_force=np.float64(-6.717052788183468), contact_flag=True, gap=-0.0005235896514550475, contact_distance=-0.0005235896514550475, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.015500000, qpos=[2.7505230880085345 0], qvel=[-0.0040131433651225601 0], normal_force=11.199302873105152, tangential_force=0.0, Fctrl=[11.156749497298605 0], support_pos=np.float64(2.7684017145682094), support_vel=np.float64(-0.22807571211099803), spring_force=np.float64(17.87862655967487), damping_force=np.float64(-6.721877062376264), contact_flag=True, gap=-0.0005230880085345113, contact_distance=-0.0005230880085345113, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.015625000, qpos=[2.7505225857007174 0], qvel=[-0.0040184625370983783 0], normal_force=11.166508714650838, tangential_force=0.0, Fctrl=[11.123924710200837 0], support_pos=np.float64(2.7683731947507217), support_vel=np.float64(-0.22824127386388215), spring_force=np.float64(17.85060905000435), damping_force=np.float64(-6.726684339803514), contact_flag=True, gap=-0.0005225857007173929, contact_distance=-0.0005225857007173929, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.015750000, qpos=[2.750522082727525 0], qvel=[-0.0040237855376546285 0], normal_force=11.13371176272963, tangential_force=0.0, Fctrl=[11.091096938189734 0], support_pos=np.float64(2.7683446542732084), support_vel=np.float64(-0.22840627245411188), spring_force=np.float64(17.822571545683452), damping_force=np.float64(-6.731474607493718), contact_flag=True, gap=-0.000522082727524964, contact_distance=-0.000522082727524964, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.015875000, qpos=[2.7505215790884763 0], qvel=[-0.0040291123907221157 0], normal_force=11.100912101616247, tangential_force=0.0, Fctrl=[11.058266265098702 0], support_pos=np.float64(2.7683160932060904), support_vel=np.float64(-0.22857070747456953), spring_force=np.float64(17.794514117614124), damping_force=np.float64(-6.736247852515422), contact_flag=True, gap=-0.0005215790884762761, contact_distance=-0.0005215790884762761, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.016000000, qpos=[2.7505210747830864 0], qvel=[-0.0040344431202868087 0], normal_force=11.068109815597387, tangential_force=0.0, Fctrl=[11.025432774775261 0], support_pos=np.float64(2.768287511619839), support_vel=np.float64(-0.22873457851952797), spring_force=np.float64(17.766436836752497), damping_force=np.float64(-6.741004061977235), contact_flag=True, gap=-0.0005210747830863838, contact_distance=-0.0005210747830863838, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.016125000, qpos=[2.7505205698108677 0], qvel=[-0.0040397777503895747 0], normal_force=11.035304988976215, tangential_force=0.0, Fctrl=[10.99259655108057 0], support_pos=np.float64(2.768258909584976), support_vel=np.float64(-0.2288978851846518), spring_force=np.float64(17.738339774108436), damping_force=np.float64(-6.745743223027866), contact_flag=True, gap=-0.0005205698108676771, contact_distance=-0.0005205698108676771, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.016250000, qpos=[2.7505200641713294 0], qvel=[-0.0040451163051265305 0], normal_force=11.002497706071113, tangential_force=0.0, Fctrl=[10.95975767788984 0], support_pos=np.float64(2.7682302871720754), support_vel=np.float64(-0.22906062706699795), spring_force=np.float64(17.710223000745984), damping_force=np.float64(-6.750465322856143), contact_flag=True, gap=-0.0005200641713294374, contact_distance=-0.0005200641713294374, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.016375000, qpos=[2.7505195578639783 0], qvel=[-0.00405045880864919 0], normal_force=10.969688051214867, tangential_force=0.0, Fctrl=[10.92691623908966 0], support_pos=np.float64(2.768201644451759), support_vel=np.float64(-0.2292228037650171), spring_force=np.float64(17.6820865877807), damping_force=np.float64(-6.7551703486910375), contact_flag=True, gap=-0.0005195578639782816, contact_distance=-0.0005195578639782816, rho=0.0, mode=CONTACT, phase=PERIODIC
time=1.016500000, qpos=[2.7505190508883177 0], qvel=[-0.0040558052851648405 0], normal_force=10.936876108755456, tangential_force=0.0, Fctrl=[10.894072318580633 0], support_pos=np.float64(2.7681729814947), support_vel=np.float64(-0.22938441487855432), spring_force=np.float64(17.653930606382318), damping_force=np.float64(-6.759858287801685), contact_flag=True, gap=-0.0005190508883177181, contact_distance=-0.0005190508883177181, rho=0.0, mode=CONTACT, phase=PERIODIC
