time=0.000000000, qpos=[2.75 0], qvel=[0 0], normal_force=0.0, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=0.0, contact_distance=0.0, rho=nan, mode=BOUNDARY, phase=SETTLE
time=1.888125000, qpos=[2.7503723343081354 0.00022314624200821685], qvel=[5.4779803502394947e-13 0.00028269298066994257], normal_force=10.0, tangential_force=3.1760709144016257, Fctrl=[10 3.1762499999992668], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6352141828803252, mode=QUASI_STICK, phase=RAMP
time=1.888250000, qpos=[2.7503723343081354 0.00022318158142901323], qvel=[5.4780244675403932e-13 0.00028271536637096471], normal_force=10.000000000000005, tangential_force=3.1763209144031306, Fctrl=[10 3.1764999999992667], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6352641828806258, mode=QUASI_STICK, phase=RAMP
time=1.888375000, qpos=[2.7503723343081354 0.00022321692364802223], qvel=[5.4780685848412918e-13 0.00028273775207198685], normal_force=10.00000000000001, tangential_force=3.1765709144046355, Fctrl=[10 3.1767499999992665], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6353141828809264, mode=QUASI_STICK, phase=RAMP
time=1.888500000, qpos=[2.7503723343081354 0.00022325226866524384], qvel=[5.4781127021421903e-13 0.00028276013777300899], normal_force=10.000000000000014, tangential_force=3.176820914406141, Fctrl=[10 3.1769999999992664], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6353641828812272, mode=QUASI_STICK, phase=RAMP
time=1.888625000, qpos=[2.7503723343081354 0.0002232876164806781], qvel=[5.4781568194430888e-13 0.00028278252347403113], normal_force=10.00000000000002, tangential_force=3.1770709144076457, Fctrl=[10 3.1772499999992663], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6354141828815278, mode=QUASI_STICK, phase=RAMP
time=1.888750000, qpos=[2.7503723343081354 0.00022332296709432498], qvel=[5.4782009367439874e-13 0.00028280490917505327], normal_force=10.000000000000025, tangential_force=3.1773209144091505, Fctrl=[10 3.1774999999992661], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6354641828818285, mode=QUASI_STICK, phase=RAMP
time=1.888875000, qpos=[2.7503723343081354 0.0002233583205061845], qvel=[5.4782450540448859e-13 0.00028282729487607542], normal_force=10.00000000000003, tangential_force=3.1775709144106554, Fctrl=[10 3.177749999999266], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6355141828821291, mode=QUASI_STICK, phase=RAMP
time=1.889000000, qpos=[2.7503723343081354 0.00022339367671625663], qvel=[5.4782891713457844e-13 0.00028284968057709756], normal_force=10.000000000000036, tangential_force=3.1778209144121603, Fctrl=[10 3.1779999999992659], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6355641828824298, mode=QUASI_STICK, phase=RAMP
time=1.889125000, qpos=[2.7503723343081354 0.00022342903572454139], qvel=[5.478333288646683e-13 0.0002828720662781197], normal_force=10.000000000000039, tangential_force=3.178070914413665, Fctrl=[10 3.1782499999992657], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6356141828827305, mode=QUASI_STICK, phase=RAMP
time=1.889250000, qpos=[2.7503723343081354 0.00022346439753103878], qvel=[5.4783774059475815e-13 0.00028289445197914184], normal_force=10.000000000000044, tangential_force=3.1783209144151705, Fctrl=[10 3.1784999999992656], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6356641828830313, mode=QUASI_STICK, phase=RAMP
time=1.889375000, qpos=[2.7503723343081354 0.00022349976213574879], qvel=[5.4784215232484801e-13 0.00028291683768016398], normal_force=10.00000000000005, tangential_force=3.1785709144166754, Fctrl=[10 3.1787499999992654], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6357141828833319, mode=QUASI_STICK, phase=RAMP
time=1.889500000, qpos=[2.7503723343081354 0.00022353512953867145], qvel=[5.4784656405493786e-13 0.00028293922338118612], normal_force=10.000000000000055, tangential_force=3.1788209144181803, Fctrl=[10 3.1789999999992653], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6357641828836326, mode=QUASI_STICK, phase=RAMP
time=1.889625000, qpos=[2.7503723343081354 0.00022357049973980672], qvel=[5.4785097578502771e-13 0.00028296160908220826], normal_force=10.00000000000006, tangential_force=3.179070914419685, Fctrl=[10 3.1792499999992652], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6358141828839332, mode=QUASI_STICK, phase=RAMP
time=1.889750000, qpos=[2.7503723343081354 0.00022360587273915464], qvel=[5.4785538751511757e-13 0.0002829839947832304], normal_force=10.000000000000064, tangential_force=3.17932091442119, Fctrl=[10 3.179499999999265], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.635864182884234, mode=QUASI_STICK, phase=RAMP
time=1.889875000, qpos=[2.7503723343081354 0.00022364124853671517], qvel=[5.4785979924520742e-13 0.00028300638048425254], normal_force=10.00000000000007, tangential_force=3.1795709144226953, Fctrl=[10 3.1797499999992649], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6359141828845347, mode=QUASI_STICK, phase=RAMP
time=1.890000000, qpos=[2.7503723343081354 0.00022367662713248832], qvel=[5.4786421097529727e-13 0.00028302876618527468], normal_force=10.000000000000073, tangential_force=3.1798209144242002, Fctrl=[10 3.1799999999992647], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6359641828848354, mode=QUASI_STICK, phase=RAMP
time=1.890125000, qpos=[2.7503723343081354 0.00022371200852647411], qvel=[5.4786862270538713e-13 0.00028305115188629682], normal_force=10.00000000000008, tangential_force=3.180070914425705, Fctrl=[10 3.1802499999992646], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6360141828851359, mode=QUASI_STICK, phase=RAMP
time=1.890250000, qpos=[2.7503723343081354 0.00022374739271867252], qvel=[5.4787303443547698e-13 0.00028307353758731896], normal_force=10.000000000000083, tangential_force=3.18032091442721, Fctrl=[10 3.1804999999992645], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6360641828854366, mode=QUASI_STICK, phase=RAMP
time=1.890375000, qpos=[2.7503723343081354 0.00022378277970908357], qvel=[5.4787744616556684e-13 0.0002830959232883411], normal_force=10.000000000000089, tangential_force=3.180570914428715, Fctrl=[10 3.1807499999992643], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6361141828857373, mode=QUASI_STICK, phase=RAMP
time=1.890500000, qpos=[2.7503723343081354 0.00022381816949770724], qvel=[5.4788185789565669e-13 0.00028311830898936324], normal_force=10.000000000000094, tangential_force=3.1808209144302197, Fctrl=[10 3.1809999999992642], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6361641828860379, mode=QUASI_STICK, phase=RAMP
time=1.890625000, qpos=[2.7503723343081354 0.00022385356208454353], qvel=[5.4788626962574654e-13 0.00028314069469038538], normal_force=10.000000000000098, tangential_force=3.181070914431725, Fctrl=[10 3.1812499999992641], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6362141828863388, mode=QUASI_STICK, phase=RAMP
time=1.890750000, qpos=[2.7503723343081354 0.00022388895746959246], qvel=[5.478906813558364e-13 0.00028316308039140752], normal_force=10.000000000000105, tangential_force=3.18132091443323, Fctrl=[10 3.1814999999992639], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6362641828866393, mode=QUASI_STICK, phase=RAMP
time=1.890875000, qpos=[2.7503723343081354 0.000223924355652854], qvel=[5.4789509308592625e-13 0.00028318546609242966], normal_force=10.000000000000108, tangential_force=3.181570914434735, Fctrl=[10 3.1817499999992638], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6363141828869401, mode=QUASI_STICK, phase=RAMP
time=1.891000000, qpos=[2.7503723343081354 0.00022395975663432819], qvel=[5.478995048160161e-13 0.0002832078517934518], normal_force=10.000000000000114, tangential_force=3.1818209144362397, Fctrl=[10 3.1819999999992636], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6363641828872407, mode=QUASI_STICK, phase=RAMP
time=1.891125000, qpos=[2.7503723343081354 0.000223995160414015], qvel=[5.4790391654610596e-13 0.00028323023749447394], normal_force=10.000000000000119, tangential_force=3.182070914437745, Fctrl=[10 3.1822499999992635], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6364141828875415, mode=QUASI_STICK, phase=RAMP
time=1.891250000, qpos=[2.7503723343081354 0.00022403056699191445], qvel=[5.4790832827619581e-13 0.00028325262319549608], normal_force=10.000000000000123, tangential_force=3.1823209144392495, Fctrl=[10 3.1824999999992634], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6364641828878421, mode=QUASI_STICK, phase=RAMP
time=1.891375000, qpos=[2.7503723343081354 0.00022406597636802651], qvel=[5.4791274000628567e-13 0.00028327500889651822], normal_force=10.000000000000128, tangential_force=3.182570914440755, Fctrl=[10 3.1827499999992632], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6365141828881428, mode=QUASI_STICK, phase=RAMP
time=1.891500000, qpos=[2.7503723343081354 0.00022410138854235119], qvel=[5.4791715173637552e-13 0.00028329739459754036], normal_force=10.000000000000133, tangential_force=3.1828209144422597, Fctrl=[10 3.1829999999992631], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6365641828884434, mode=QUASI_STICK, phase=RAMP
time=1.891625000, qpos=[2.7503723343081354 0.00022413680351488852], qvel=[5.4792156346646537e-13 0.0002833197802985625], normal_force=10.000000000000139, tangential_force=3.183070914443765, Fctrl=[10 3.1832499999992629], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6366141828887442, mode=QUASI_STICK, phase=RAMP
time=1.891750000, qpos=[2.7503723343081354 0.00022417222128563846], qvel=[5.4792597519655523e-13 0.00028334216599958464], normal_force=10.000000000000144, tangential_force=3.1833209144452694, Fctrl=[10 3.1834999999992628], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6366641828890447, mode=QUASI_STICK, phase=RAMP
time=1.891875000, qpos=[2.7503723343081354 0.00022420764185460105], qvel=[5.4793038692664508e-13 0.00028336455170060678], normal_force=10.000000000000147, tangential_force=3.1835709144467748, Fctrl=[10 3.1837499999992627], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6367141828893456, mode=QUASI_STICK, phase=RAMP
time=1.892000000, qpos=[2.7503723343081354 0.00022424306522177625], qvel=[5.4793479865673493e-13 0.00028338693740162892], normal_force=10.000000000000153, tangential_force=3.1838209144482796, Fctrl=[10 3.1839999999992625], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6367641828896462, mode=QUASI_STICK, phase=RAMP
time=1.892125000, qpos=[2.7503723343081354 0.00022427849138716407], qvel=[5.4793921038682479e-13 0.00028340932310265106], normal_force=10.000000000000158, tangential_force=3.1840709144497845, Fctrl=[10 3.1842499999992624], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6368141828899468, mode=QUASI_STICK, phase=RAMP
time=1.892250000, qpos=[2.7503723343081354 0.00022431392035076453], qvel=[5.4794362211691464e-13 0.0002834317088036732], normal_force=10.000000000000163, tangential_force=3.1843209144512894, Fctrl=[10 3.1844999999992623], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6368641828902475, mode=QUASI_STICK, phase=RAMP
time=1.892375000, qpos=[2.7503723343081354 0.00022434935211257761], qvel=[5.4794803384700449e-13 0.00028345409450469534], normal_force=10.000000000000169, tangential_force=3.1845709144527947, Fctrl=[10 3.1847499999992621], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6369141828905482, mode=QUASI_STICK, phase=RAMP
time=1.892500000, qpos=[2.7503723343081354 0.00022438478667260333], qvel=[5.4795244557709435e-13 0.00028347648020571748], normal_force=10.000000000000172, tangential_force=3.1848209144542996, Fctrl=[10 3.184999999999262], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.636964182890849, mode=QUASI_STICK, phase=RAMP
time=1.892625000, qpos=[2.7503723343081354 0.00022442022403084167], qvel=[5.479568573071842e-13 0.00028349886590673962], normal_force=10.000000000000178, tangential_force=3.1850709144558045, Fctrl=[10 3.1852499999992618], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6370141828911495, mode=QUASI_STICK, phase=RAMP
time=1.892750000, qpos=[2.7503723343081354 0.00022445566418729265], qvel=[5.4796126903727406e-13 0.00028352125160776176], normal_force=10.000000000000181, tangential_force=3.1853209144573094, Fctrl=[10 3.1854999999992617], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6370641828914503, mode=QUASI_STICK, phase=RAMP
time=1.892875000, qpos=[2.7503723343081354 0.00022449110714195625], qvel=[5.4796568076736391e-13 0.0002835436373087839], normal_force=10.000000000000188, tangential_force=3.1855709144588147, Fctrl=[10 3.1857499999992616], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6371141828917509, mode=QUASI_STICK, phase=RAMP
time=1.893000000, qpos=[2.7503723343081354 0.00022452655289483247], qvel=[5.4797009249745376e-13 0.00028356602300980604], normal_force=10.000000000000192, tangential_force=3.185820914460319, Fctrl=[10 3.1859999999992614], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6371641828920516, mode=QUASI_STICK, phase=RAMP
time=1.893125000, qpos=[2.7503723343081354 0.00022456200144592133], qvel=[5.4797450422754362e-13 0.00028358840871082818], normal_force=10.000000000000197, tangential_force=3.1860709144618244, Fctrl=[10 3.1862499999992613], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6372141828923523, mode=QUASI_STICK, phase=RAMP
time=1.893250000, qpos=[2.7503723343081354 0.0002245974527952228], qvel=[5.4797891595763347e-13 0.00028361079441185032], normal_force=10.000000000000203, tangential_force=3.1863209144633293, Fctrl=[10 3.1864999999992611], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.637264182892653, mode=QUASI_STICK, phase=RAMP
time=1.893375000, qpos=[2.7503723343081354 0.00022463290694273692], qvel=[5.4798332768772332e-13 0.00028363318011287247], normal_force=10.000000000000206, tangential_force=3.1865709144648346, Fctrl=[10 3.186749999999261], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6373141828929538, mode=QUASI_STICK, phase=RAMP
time=1.893500000, qpos=[2.7503723343081354 0.00022466836388846366], qvel=[5.4798773941781318e-13 0.00028365556581389461], normal_force=10.000000000000213, tangential_force=3.186820914466339, Fctrl=[10 3.1869999999992609], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6373641828932542, mode=QUASI_STICK, phase=RAMP
time=1.893625000, qpos=[2.7503723343081354 0.00022470382363240301], qvel=[5.4799215114790303e-13 0.00028367795151491675], normal_force=10.000000000000217, tangential_force=3.1870709144678444, Fctrl=[10 3.1872499999992607], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6374141828935551, mode=QUASI_STICK, phase=RAMP
time=1.893750000, qpos=[2.7503723343081354 0.000224739286174555], qvel=[5.4799656287799289e-13 0.00028370033721593889], normal_force=10.000000000000222, tangential_force=3.1873209144693493, Fctrl=[10 3.1874999999992606], contact_flag=True, gap=-0.0003723343081354358, contact_distance=-0.0003723343081354358, rho=0.6374641828938558, mode=QUASI_STICK, phase=RAMP
